latitude_bin,longitude_bin,updated_type,updated_subtype,count
41.98,-87.82,Hazard,On Road,356
41.98,-87.82,Hazard,On Shoulder,720
41.98,-87.82,Hazard,Unclassified,115
41.98,-87.82,Hazard,Weather,9
41.98,-87.82,Jam,Heavy Traffic,1091
41.98,-87.82,Jam,Moderate Traffic,30
41.98,-87.82,Jam,Stand Still Traffic,663
41.98,-87.82,Jam,Unclassified,249
41.98,-87.82,Road Closed,Event,2
41.98,-87.82,Road Closed,Unclassified,4
41.98,-87.81,Accident,Major,40
41.98,-87.81,Accident,Minor,10
41.98,-87.81,Accident,Unclassified,106
41.98,-87.81,Hazard,On Road,665
41.98,-87.81,Hazard,On Shoulder,1162
41.98,-87.81,Hazard,Unclassified,156
41.98,-87.81,Hazard,Weather,19
41.98,-87.81,Jam,Heavy Traffic,1417
41.98,-87.81,Jam,Moderate Traffic,59
41.98,-87.81,Jam,Stand Still Traffic,827
41.98,-87.81,Jam,Unclassified,442
41.98,-87.81,Road Closed,Event,2
41.98,-87.81,Road Closed,Unclassified,1
41.98,-87.8,Accident,Major,35
41.98,-87.8,Accident,Minor,13
41.98,-87.8,Accident,Unclassified,148
41.98,-87.8,Hazard,On Road,295
41.98,-87.8,Hazard,On Shoulder,1249
41.98,-87.8,Hazard,Unclassified,15
41.98,-87.8,Hazard,Weather,11
41.98,-87.8,Jam,Heavy Traffic,1084
41.98,-87.8,Jam,Moderate Traffic,53
41.98,-87.8,Jam,Stand Still Traffic,606
41.98,-87.8,Jam,Unclassified,373
41.98,-87.8,Road Closed,Unclassified,1
41.98,-87.79,Accident,Major,72
41.98,-87.79,Accident,Minor,25
41.98,-87.79,Accident,Unclassified,202
41.98,-87.79,Hazard,On Road,455
41.98,-87.79,Hazard,On Shoulder,1408
41.98,-87.79,Hazard,Unclassified,9
41.98,-87.79,Hazard,Weather,25
41.98,-87.79,Jam,Heavy Traffic,1972
41.98,-87.79,Jam,Moderate Traffic,65
41.98,-87.79,Jam,Stand Still Traffic,1216
41.98,-87.79,Jam,Unclassified,610
41.98,-87.79,Road Closed,Unclassified,4
41.98,-87.78,Accident,Major,42
41.98,-87.78,Accident,Minor,12
41.98,-87.78,Accident,Unclassified,192
41.98,-87.78,Hazard,On Road,474
41.98,-87.78,Hazard,On Shoulder,1758
41.98,-87.78,Hazard,Unclassified,5
41.98,-87.78,Hazard,Weather,14
41.98,-87.78,Jam,Heavy Traffic,2428
41.98,-87.78,Jam,Moderate Traffic,41
41.98,-87.78,Jam,Stand Still Traffic,1913
41.98,-87.78,Jam,Unclassified,604
41.98,-87.78,Road Closed,Unclassified,3
41.98,-87.77,Accident,Major,25
41.98,-87.77,Accident,Minor,8
41.98,-87.77,Accident,Unclassified,109
41.98,-87.77,Hazard,On Road,427
41.98,-87.77,Hazard,On Shoulder,764
41.98,-87.77,Hazard,Unclassified,8
41.98,-87.77,Hazard,Weather,16
41.98,-87.77,Jam,Heavy Traffic,1345
41.98,-87.77,Jam,Moderate Traffic,29
41.98,-87.77,Jam,Stand Still Traffic,1098
41.98,-87.77,Jam,Unclassified,360
41.98,-87.77,Road Closed,Unclassified,8
41.98,-87.76,Accident,Minor,2
41.98,-87.76,Accident,Unclassified,13
41.98,-87.76,Hazard,On Road,89
41.98,-87.76,Hazard,On Shoulder,12
41.98,-87.76,Hazard,Unclassified,2
41.98,-87.76,Hazard,Weather,9
41.98,-87.76,Jam,Heavy Traffic,450
41.98,-87.76,Jam,Moderate Traffic,8
41.98,-87.76,Jam,Stand Still Traffic,548
41.98,-87.76,Jam,Unclassified,167
41.98,-87.76,Road Closed,Unclassified,8
41.98,-87.75,Accident,Major,59
41.98,-87.75,Accident,Minor,18
41.98,-87.75,Accident,Unclassified,181
41.98,-87.75,Hazard,On Road,638
41.98,-87.75,Hazard,On Shoulder,1865
41.98,-87.75,Hazard,Unclassified,10
41.98,-87.75,Hazard,Weather,21
41.98,-87.75,Jam,Heavy Traffic,2194
41.98,-87.75,Jam,Moderate Traffic,56
41.98,-87.75,Jam,Stand Still Traffic,2347
41.98,-87.75,Jam,Unclassified,552
41.98,-87.75,Road Closed,Event,1
41.98,-87.75,Road Closed,Unclassified,2
41.98,-87.74,Accident,Major,1
41.98,-87.74,Accident,Minor,1
41.98,-87.74,Accident,Unclassified,10
41.98,-87.74,Hazard,On Road,182
41.98,-87.74,Hazard,On Shoulder,31
41.98,-87.74,Hazard,Weather,3
41.98,-87.74,Jam,Heavy Traffic,62
41.98,-87.74,Jam,Moderate Traffic,6
41.98,-87.74,Jam,Stand Still Traffic,36
41.98,-87.74,Jam,Unclassified,26
41.98,-87.74,Road Closed,Event,10
41.98,-87.74,Road Closed,Unclassified,15
41.98,-87.73,Accident,Major,1
41.98,-87.73,Accident,Minor,2
41.98,-87.73,Accident,Unclassified,19
41.98,-87.73,Hazard,On Road,97
41.98,-87.73,Hazard,On Shoulder,36
41.98,-87.73,Hazard,Unclassified,1
41.98,-87.73,Hazard,Weather,3
41.98,-87.73,Jam,Heavy Traffic,220
41.98,-87.73,Jam,Moderate Traffic,9
41.98,-87.73,Jam,Stand Still Traffic,114
41.98,-87.73,Jam,Unclassified,59
41.98,-87.73,Road Closed,Unclassified,8
41.98,-87.72,Accident,Major,2
41.98,-87.72,Accident,Minor,2
41.98,-87.72,Accident,Unclassified,5
41.98,-87.72,Hazard,On Road,382
41.98,-87.72,Hazard,On Shoulder,40
41.98,-87.72,Hazard,Unclassified,1
41.98,-87.72,Jam,Heavy Traffic,282
41.98,-87.72,Jam,Moderate Traffic,9
41.98,-87.72,Jam,Stand Still Traffic,247
41.98,-87.72,Jam,Unclassified,83
41.98,-87.72,Road Closed,Construction,1
41.98,-87.72,Road Closed,Unclassified,1
41.98,-87.71,Accident,Major,1
41.98,-87.71,Accident,Minor,2
41.98,-87.71,Accident,Unclassified,34
41.98,-87.71,Hazard,On Road,207
41.98,-87.71,Hazard,On Shoulder,42
41.98,-87.71,Hazard,Weather,4
41.98,-87.71,Jam,Heavy Traffic,558
41.98,-87.71,Jam,Moderate Traffic,16
41.98,-87.71,Jam,Stand Still Traffic,456
41.98,-87.71,Jam,Unclassified,147
41.98,-87.71,Road Closed,Construction,1
41.98,-87.71,Road Closed,Unclassified,9
41.98,-87.7,Accident,Major,2
41.98,-87.7,Accident,Minor,1
41.98,-87.7,Accident,Unclassified,9
41.98,-87.7,Hazard,On Road,239
41.98,-87.7,Hazard,On Shoulder,30
41.98,-87.7,Hazard,Unclassified,1
41.98,-87.7,Hazard,Weather,7
41.98,-87.7,Jam,Heavy Traffic,152
41.98,-87.7,Jam,Moderate Traffic,9
41.98,-87.7,Jam,Stand Still Traffic,110
41.98,-87.7,Jam,Unclassified,59
41.98,-87.7,Road Closed,Unclassified,10
41.98,-87.69,Accident,Major,4
41.98,-87.69,Accident,Minor,1
41.98,-87.69,Accident,Unclassified,40
41.98,-87.69,Hazard,On Road,747
41.98,-87.69,Hazard,On Shoulder,45
41.98,-87.69,Hazard,Weather,12
41.98,-87.69,Jam,Heavy Traffic,596
41.98,-87.69,Jam,Moderate Traffic,33
41.98,-87.69,Jam,Stand Still Traffic,442
41.98,-87.69,Jam,Unclassified,200
41.98,-87.69,Road Closed,Unclassified,25
41.98,-87.68,Accident,Major,3
41.98,-87.68,Accident,Unclassified,15
41.98,-87.68,Hazard,On Road,177
41.98,-87.68,Hazard,On Shoulder,17
41.98,-87.68,Hazard,Weather,9
41.98,-87.68,Jam,Heavy Traffic,178
41.98,-87.68,Jam,Moderate Traffic,5
41.98,-87.68,Jam,Stand Still Traffic,112
41.98,-87.68,Jam,Unclassified,71
41.98,-87.68,Road Closed,Unclassified,3
41.98,-87.67,Accident,Major,2
41.98,-87.67,Accident,Minor,1
41.98,-87.67,Accident,Unclassified,37
41.98,-87.67,Hazard,On Road,327
41.98,-87.67,Hazard,On Shoulder,16
41.98,-87.67,Hazard,Unclassified,14
41.98,-87.67,Hazard,Weather,16
41.98,-87.67,Jam,Heavy Traffic,277
41.98,-87.67,Jam,Moderate Traffic,6
41.98,-87.67,Jam,Stand Still Traffic,170
41.98,-87.67,Jam,Unclassified,105
41.98,-87.67,Road Closed,Event,6
41.98,-87.67,Road Closed,Unclassified,53
41.98,-87.66,Accident,Major,4
41.98,-87.66,Accident,Minor,4
41.98,-87.66,Accident,Unclassified,46
41.98,-87.66,Hazard,On Road,588
41.98,-87.66,Hazard,On Shoulder,50
41.98,-87.66,Hazard,Unclassified,5
41.98,-87.66,Hazard,Weather,21
41.98,-87.66,Jam,Heavy Traffic,974
41.98,-87.66,Jam,Moderate Traffic,19
41.98,-87.66,Jam,Stand Still Traffic,1141
41.98,-87.66,Jam,Unclassified,263
41.98,-87.66,Road Closed,Construction,1
41.98,-87.66,Road Closed,Event,46
41.98,-87.66,Road Closed,Hazard,2
41.98,-87.66,Road Closed,Unclassified,145
41.98,-87.65,Accident,Major,2
41.98,-87.65,Accident,Minor,9
41.98,-87.65,Accident,Unclassified,47
41.98,-87.65,Hazard,On Road,388
41.98,-87.65,Hazard,On Shoulder,511
41.98,-87.65,Hazard,Unclassified,13
41.98,-87.65,Hazard,Weather,20
41.98,-87.65,Jam,Heavy Traffic,302
41.98,-87.65,Jam,Moderate Traffic,4
41.98,-87.65,Jam,Stand Still Traffic,437
41.98,-87.65,Jam,Unclassified,106
41.98,-87.65,Road Closed,Event,42
41.98,-87.65,Road Closed,Unclassified,23
41.99,-87.94,Hazard,Unclassified,4
41.99,-87.93,Hazard,Unclassified,4
41.99,-87.92,Hazard,On Road,2
41.99,-87.91,Hazard,Unclassified,3
41.99,-87.91,Hazard,Weather,1
41.99,-87.9,Hazard,Unclassified,1
41.99,-87.89,Accident,Major,1
41.99,-87.89,Accident,Unclassified,2
41.99,-87.89,Hazard,On Road,28
41.99,-87.89,Hazard,On Shoulder,11
41.99,-87.89,Hazard,Unclassified,4
41.99,-87.89,Hazard,Weather,4
41.99,-87.89,Jam,Heavy Traffic,1
41.99,-87.89,Jam,Stand Still Traffic,4
41.99,-87.89,Jam,Unclassified,6
41.99,-87.88,Accident,Major,3
41.99,-87.88,Accident,Unclassified,15
41.99,-87.88,Hazard,On Road,170
41.99,-87.88,Hazard,On Shoulder,370
41.99,-87.88,Hazard,Unclassified,22
41.99,-87.88,Hazard,Weather,8
41.99,-87.88,Jam,Heavy Traffic,3
41.99,-87.88,Jam,Moderate Traffic,1
41.99,-87.88,Jam,Stand Still Traffic,12
41.99,-87.88,Jam,Unclassified,30
41.99,-87.88,Road Closed,Event,1
41.99,-87.86,Hazard,On Road,9
41.99,-87.86,Hazard,Unclassified,2
41.99,-87.86,Hazard,Weather,2
41.99,-87.86,Jam,Unclassified,4
41.99,-87.85,Accident,Minor,1
41.99,-87.85,Hazard,On Road,12
41.99,-87.85,Hazard,On Shoulder,1
41.99,-87.85,Hazard,Unclassified,2
41.99,-87.85,Jam,Heavy Traffic,1
41.99,-87.85,Jam,Unclassified,1
41.99,-87.84,Accident,Major,1
41.99,-87.84,Accident,Minor,1
41.99,-87.84,Accident,Unclassified,4
41.99,-87.84,Hazard,On Road,36
41.99,-87.84,Hazard,On Shoulder,31
41.99,-87.84,Hazard,Unclassified,13
41.99,-87.84,Hazard,Weather,3
41.99,-87.84,Jam,Heavy Traffic,14
41.99,-87.84,Jam,Stand Still Traffic,10
41.99,-87.84,Jam,Unclassified,5
41.99,-87.83,Accident,Unclassified,1
41.99,-87.83,Hazard,On Road,7
41.99,-87.83,Hazard,On Shoulder,11
41.99,-87.83,Jam,Heavy Traffic,3
41.99,-87.83,Jam,Stand Still Traffic,3
41.99,-87.83,Jam,Unclassified,1
41.99,-87.82,Accident,Unclassified,4
41.99,-87.82,Hazard,On Road,100
41.99,-87.82,Hazard,On Shoulder,2
41.99,-87.82,Hazard,Unclassified,276
41.99,-87.82,Hazard,Weather,4
41.99,-87.82,Jam,Heavy Traffic,3
41.99,-87.82,Jam,Stand Still Traffic,2
41.99,-87.82,Jam,Unclassified,6
41.99,-87.81,Accident,Unclassified,11
41.99,-87.81,Hazard,On Road,117
41.99,-87.81,Hazard,On Shoulder,7
41.99,-87.81,Hazard,Unclassified,127
41.99,-87.81,Jam,Heavy Traffic,26
41.99,-87.81,Jam,Stand Still Traffic,48
41.99,-87.81,Jam,Unclassified,16
41.99,-87.81,Road Closed,Unclassified,1
41.99,-87.8,Accident,Unclassified,3
41.99,-87.8,Hazard,On Road,52
41.99,-87.8,Hazard,On Shoulder,2
41.99,-87.8,Hazard,Weather,3
41.99,-87.8,Jam,Heavy Traffic,14
41.99,-87.8,Jam,Stand Still Traffic,15
41.99,-87.8,Jam,Unclassified,18
41.99,-87.8,Road Closed,Event,13
41.99,-87.8,Road Closed,Unclassified,6
41.99,-87.79,Accident,Major,3
41.99,-87.79,Accident,Minor,1
41.99,-87.79,Accident,Unclassified,21
41.99,-87.79,Hazard,On Road,330
41.99,-87.79,Hazard,On Shoulder,10
41.99,-87.79,Hazard,Unclassified,1
41.99,-87.79,Hazard,Weather,4
41.99,-87.79,Jam,Heavy Traffic,101
41.99,-87.79,Jam,Moderate Traffic,3
41.99,-87.79,Jam,Stand Still Traffic,129
41.99,-87.79,Jam,Unclassified,35
41.99,-87.79,Road Closed,Event,11
41.99,-87.79,Road Closed,Unclassified,9
41.99,-87.78,Accident,Major,1
41.99,-87.78,Accident,Minor,1
41.99,-87.78,Accident,Unclassified,12
41.99,-87.78,Hazard,On Road,43
41.99,-87.78,Hazard,On Shoulder,2
41.99,-87.78,Hazard,Weather,5
41.99,-87.78,Jam,Heavy Traffic,7
41.99,-87.78,Jam,Stand Still Traffic,6
41.99,-87.78,Jam,Unclassified,21
41.99,-87.78,Road Closed,Unclassified,19
41.99,-87.77,Accident,Minor,2
41.99,-87.77,Accident,Unclassified,20
41.99,-87.77,Hazard,On Road,77
41.99,-87.77,Hazard,On Shoulder,7
41.99,-87.77,Hazard,Weather,1
41.99,-87.77,Jam,Heavy Traffic,222
41.99,-87.77,Jam,Moderate Traffic,3
41.99,-87.77,Jam,Stand Still Traffic,243
41.99,-87.77,Jam,Unclassified,58
41.99,-87.77,Road Closed,Unclassified,1
41.99,-87.76,Accident,Major,1
41.99,-87.76,Accident,Unclassified,9
41.99,-87.76,Hazard,On Road,25
41.99,-87.76,Hazard,On Shoulder,10
41.99,-87.76,Hazard,Unclassified,1
41.99,-87.76,Hazard,Weather,2
41.99,-87.76,Jam,Heavy Traffic,97
41.99,-87.76,Jam,Moderate Traffic,3
41.99,-87.76,Jam,Stand Still Traffic,143
41.99,-87.76,Jam,Unclassified,35
41.99,-87.76,Road Closed,Event,1
41.99,-87.76,Road Closed,Unclassified,5
41.99,-87.75,Accident,Major,26
41.99,-87.75,Accident,Minor,15
41.99,-87.75,Accident,Unclassified,100
41.99,-87.75,Hazard,On Road,460
41.99,-87.75,Hazard,On Shoulder,1203
41.99,-87.75,Hazard,Unclassified,11
41.99,-87.75,Hazard,Weather,9
41.99,-87.75,Jam,Heavy Traffic,866
41.99,-87.75,Jam,Moderate Traffic,26
41.99,-87.75,Jam,Stand Still Traffic,919
41.99,-87.75,Jam,Unclassified,242
41.99,-87.75,Road Closed,Hazard,1
41.99,-87.75,Road Closed,Unclassified,7
41.99,-87.74,Accident,Minor,1
41.99,-87.74,Accident,Unclassified,12
41.99,-87.74,Hazard,On Road,92
41.99,-87.74,Hazard,On Shoulder,14
41.99,-87.74,Hazard,Weather,2
41.99,-87.74,Jam,Heavy Traffic,54
41.99,-87.74,Jam,Moderate Traffic,7
41.99,-87.74,Jam,Stand Still Traffic,20
41.99,-87.74,Jam,Unclassified,28
41.99,-87.74,Road Closed,Unclassified,2
41.99,-87.73,Accident,Major,3
41.99,-87.73,Accident,Minor,1
41.99,-87.73,Accident,Unclassified,24
41.99,-87.73,Hazard,On Road,120
41.99,-87.73,Hazard,On Shoulder,36
41.99,-87.73,Hazard,Unclassified,2
41.99,-87.73,Hazard,Weather,8
41.99,-87.73,Jam,Heavy Traffic,123
41.99,-87.73,Jam,Moderate Traffic,5
41.99,-87.73,Jam,Stand Still Traffic,49
41.99,-87.73,Jam,Unclassified,56
41.99,-87.72,Accident,Major,1
41.99,-87.72,Accident,Minor,2
41.99,-87.72,Accident,Unclassified,7
41.99,-87.72,Hazard,On Road,155
41.99,-87.72,Hazard,On Shoulder,17
41.99,-87.72,Hazard,Unclassified,1
41.99,-87.72,Hazard,Weather,10
41.99,-87.72,Jam,Heavy Traffic,49
41.99,-87.72,Jam,Moderate Traffic,2
41.99,-87.72,Jam,Stand Still Traffic,22
41.99,-87.72,Jam,Unclassified,31
41.99,-87.72,Road Closed,Hazard,1
41.99,-87.71,Accident,Major,7
41.99,-87.71,Accident,Minor,7
41.99,-87.71,Accident,Unclassified,74
41.99,-87.71,Hazard,On Road,282
41.99,-87.71,Hazard,On Shoulder,34
41.99,-87.71,Hazard,Weather,32
41.99,-87.71,Jam,Heavy Traffic,552
41.99,-87.71,Jam,Moderate Traffic,24
41.99,-87.71,Jam,Stand Still Traffic,312
41.99,-87.71,Jam,Unclassified,190
41.99,-87.71,Road Closed,Unclassified,2
41.99,-87.7,Accident,Major,2
41.99,-87.7,Accident,Minor,4
41.99,-87.7,Accident,Unclassified,40
41.99,-87.7,Hazard,On Road,268
41.99,-87.7,Hazard,On Shoulder,21
41.99,-87.7,Hazard,Unclassified,1
41.99,-87.7,Hazard,Weather,10
41.99,-87.7,Jam,Heavy Traffic,295
41.99,-87.7,Jam,Moderate Traffic,16
41.99,-87.7,Jam,Stand Still Traffic,251
41.99,-87.7,Jam,Unclassified,100
41.99,-87.7,Road Closed,Unclassified,15
41.99,-87.69,Accident,Major,2
41.99,-87.69,Accident,Minor,5
41.99,-87.69,Accident,Unclassified,53
41.99,-87.69,Hazard,On Road,180
41.99,-87.69,Hazard,On Shoulder,83
41.99,-87.69,Hazard,Unclassified,12
41.99,-87.69,Hazard,Weather,5
41.99,-87.69,Jam,Heavy Traffic,402
41.99,-87.69,Jam,Moderate Traffic,25
41.99,-87.69,Jam,Stand Still Traffic,246
41.99,-87.69,Jam,Unclassified,111
41.99,-87.69,Road Closed,Unclassified,8
41.99,-87.68,Accident,Minor,5
41.99,-87.68,Accident,Unclassified,32
41.99,-87.68,Hazard,On Road,171
41.99,-87.68,Hazard,On Shoulder,43
41.99,-87.68,Hazard,Weather,6
41.99,-87.68,Jam,Heavy Traffic,355
41.99,-87.68,Jam,Moderate Traffic,10
41.99,-87.68,Jam,Stand Still Traffic,270
41.99,-87.68,Jam,Unclassified,116
41.99,-87.68,Road Closed,Construction,2
41.99,-87.68,Road Closed,Unclassified,44
41.99,-87.67,Accident,Major,7
41.99,-87.67,Accident,Minor,3
41.99,-87.67,Accident,Unclassified,65
41.99,-87.67,Hazard,On Road,406
41.99,-87.67,Hazard,On Shoulder,98
41.99,-87.67,Hazard,Unclassified,9
41.99,-87.67,Hazard,Weather,19
41.99,-87.67,Jam,Heavy Traffic,467
41.99,-87.67,Jam,Moderate Traffic,12
41.99,-87.67,Jam,Stand Still Traffic,383
41.99,-87.67,Jam,Unclassified,146
41.99,-87.67,Road Closed,Construction,2
41.99,-87.67,Road Closed,Unclassified,39
41.99,-87.66,Accident,Major,9
41.99,-87.66,Accident,Minor,13
41.99,-87.66,Accident,Unclassified,120
41.99,-87.66,Hazard,On Road,1217
41.99,-87.66,Hazard,On Shoulder,436
41.99,-87.66,Hazard,Unclassified,1
41.99,-87.66,Hazard,Weather,79
41.99,-87.66,Jam,Heavy Traffic,1458
41.99,-87.66,Jam,Moderate Traffic,22
41.99,-87.66,Jam,Stand Still Traffic,1595
41.99,-87.66,Jam,Unclassified,373
41.99,-87.66,Road Closed,Construction,2
41.99,-87.66,Road Closed,Event,25
41.99,-87.66,Road Closed,Hazard,1
41.99,-87.66,Road Closed,Unclassified,158
41.99,-87.65,Accident,Major,4
41.99,-87.65,Accident,Minor,8
41.99,-87.65,Accident,Unclassified,21
41.99,-87.65,Hazard,On Road,86
41.99,-87.65,Hazard,On Shoulder,31
41.99,-87.65,Hazard,Unclassified,1
41.99,-87.65,Hazard,Weather,15
41.99,-87.65,Jam,Heavy Traffic,98
41.99,-87.65,Jam,Moderate Traffic,5
41.99,-87.65,Jam,Stand Still Traffic,107
41.99,-87.65,Jam,Unclassified,34
41.99,-87.65,Road Closed,Event,18
41.99,-87.65,Road Closed,Unclassified,1
42.0,-87.93,Accident,Unclassified,1
42.0,-87.93,Hazard,On Road,4
42.0,-87.93,Hazard,On Shoulder,2
42.0,-87.93,Hazard,Weather,2
42.0,-87.93,Jam,Stand Still Traffic,1
42.0,-87.93,Jam,Unclassified,1
42.0,-87.91,Hazard,On Road,1
42.0,-87.91,Hazard,On Shoulder,1
42.0,-87.9,Jam,Unclassified,1
42.0,-87.89,Accident,Unclassified,2
42.0,-87.89,Hazard,On Road,14
42.0,-87.89,Hazard,On Shoulder,3
42.0,-87.89,Hazard,Unclassified,4
42.0,-87.89,Jam,Heavy Traffic,1
42.0,-87.89,Jam,Unclassified,3
42.0,-87.88,Hazard,On Shoulder,2
42.0,-87.82,Accident,Minor,2
42.0,-87.82,Accident,Unclassified,11
42.0,-87.82,Hazard,On Road,144
42.0,-87.82,Hazard,On Shoulder,10
42.0,-87.82,Hazard,Unclassified,29
42.0,-87.82,Hazard,Weather,1
42.0,-87.82,Jam,Heavy Traffic,70
42.0,-87.82,Jam,Moderate Traffic,5
42.0,-87.82,Jam,Stand Still Traffic,65
42.0,-87.82,Jam,Unclassified,33
42.0,-87.82,Road Closed,Unclassified,15
42.0,-87.81,Accident,Major,1
42.0,-87.81,Accident,Unclassified,8
42.0,-87.81,Hazard,On Road,108
42.0,-87.81,Hazard,On Shoulder,6
42.0,-87.81,Hazard,Unclassified,12
42.0,-87.81,Hazard,Weather,5
42.0,-87.81,Jam,Heavy Traffic,191
42.0,-87.81,Jam,Moderate Traffic,5
42.0,-87.81,Jam,Stand Still Traffic,264
42.0,-87.81,Jam,Unclassified,66
42.0,-87.81,Road Closed,Event,1
42.0,-87.8,Accident,Minor,3
42.0,-87.8,Accident,Unclassified,8
42.0,-87.8,Hazard,On Road,36
42.0,-87.8,Hazard,On Shoulder,3
42.0,-87.8,Hazard,Unclassified,3
42.0,-87.8,Hazard,Weather,3
42.0,-87.8,Jam,Heavy Traffic,58
42.0,-87.8,Jam,Moderate Traffic,1
42.0,-87.8,Jam,Stand Still Traffic,36
42.0,-87.8,Jam,Unclassified,17
42.0,-87.8,Road Closed,Event,2
42.0,-87.8,Road Closed,Unclassified,2
42.0,-87.79,Accident,Major,4
42.0,-87.79,Accident,Minor,3
42.0,-87.79,Accident,Unclassified,35
42.0,-87.79,Hazard,On Road,97
42.0,-87.79,Hazard,On Shoulder,21
42.0,-87.79,Hazard,Unclassified,3
42.0,-87.79,Hazard,Weather,11
42.0,-87.79,Jam,Heavy Traffic,297
42.0,-87.79,Jam,Moderate Traffic,3
42.0,-87.79,Jam,Stand Still Traffic,304
42.0,-87.79,Jam,Unclassified,88
42.0,-87.78,Accident,Major,3
42.0,-87.78,Accident,Minor,1
42.0,-87.78,Accident,Unclassified,23
42.0,-87.78,Hazard,On Road,85
42.0,-87.78,Hazard,On Shoulder,57
42.0,-87.78,Hazard,Weather,4
42.0,-87.78,Jam,Heavy Traffic,240
42.0,-87.78,Jam,Moderate Traffic,3
42.0,-87.78,Jam,Stand Still Traffic,304
42.0,-87.78,Jam,Unclassified,54
42.0,-87.78,Road Closed,Unclassified,1
42.0,-87.77,Accident,Major,4
42.0,-87.77,Accident,Minor,1
42.0,-87.77,Accident,Unclassified,33
42.0,-87.77,Hazard,On Road,240
42.0,-87.77,Hazard,On Shoulder,67
42.0,-87.77,Hazard,Unclassified,6
42.0,-87.77,Hazard,Weather,15
42.0,-87.77,Jam,Heavy Traffic,264
42.0,-87.77,Jam,Moderate Traffic,9
42.0,-87.77,Jam,Stand Still Traffic,434
42.0,-87.77,Jam,Unclassified,133
42.0,-87.77,Road Closed,Event,1
42.0,-87.76,Accident,Major,1
42.0,-87.76,Accident,Minor,5
42.0,-87.76,Accident,Unclassified,31
42.0,-87.76,Hazard,On Road,172
42.0,-87.76,Hazard,On Shoulder,18
42.0,-87.76,Hazard,Unclassified,1
42.0,-87.76,Hazard,Weather,4
42.0,-87.76,Jam,Heavy Traffic,314
42.0,-87.76,Jam,Moderate Traffic,13
42.0,-87.76,Jam,Stand Still Traffic,461
42.0,-87.76,Jam,Unclassified,124
42.0,-87.76,Road Closed,Event,4
42.0,-87.76,Road Closed,Unclassified,1
42.0,-87.75,Accident,Major,1
42.0,-87.75,Accident,Unclassified,7
42.0,-87.75,Hazard,On Road,174
42.0,-87.75,Hazard,On Shoulder,10
42.0,-87.75,Hazard,Unclassified,3
42.0,-87.75,Jam,Heavy Traffic,61
42.0,-87.75,Jam,Moderate Traffic,2
42.0,-87.75,Jam,Stand Still Traffic,48
42.0,-87.75,Jam,Unclassified,30
42.0,-87.74,Accident,Minor,1
42.0,-87.74,Accident,Unclassified,5
42.0,-87.74,Hazard,On Road,75
42.0,-87.74,Hazard,On Shoulder,5
42.0,-87.74,Hazard,Unclassified,2
42.0,-87.74,Jam,Heavy Traffic,15
42.0,-87.74,Jam,Moderate Traffic,1
42.0,-87.74,Jam,Stand Still Traffic,4
42.0,-87.74,Jam,Unclassified,10
42.0,-87.73,Accident,Minor,2
42.0,-87.73,Accident,Unclassified,13
42.0,-87.73,Hazard,On Road,119
42.0,-87.73,Hazard,On Shoulder,12
42.0,-87.73,Hazard,Unclassified,2
42.0,-87.73,Jam,Heavy Traffic,46
42.0,-87.73,Jam,Stand Still Traffic,30
42.0,-87.73,Jam,Unclassified,23
42.0,-87.72,Accident,Minor,8
42.0,-87.72,Accident,Unclassified,14
42.0,-87.72,Hazard,On Road,72
42.0,-87.72,Hazard,On Shoulder,7
42.0,-87.72,Hazard,Unclassified,1
42.0,-87.72,Jam,Heavy Traffic,116
42.0,-87.72,Jam,Stand Still Traffic,65
42.0,-87.72,Jam,Unclassified,45
42.0,-87.71,Accident,Major,4
42.0,-87.71,Accident,Minor,4
42.0,-87.71,Accident,Unclassified,16
42.0,-87.71,Hazard,On Road,50
42.0,-87.71,Hazard,On Shoulder,7
42.0,-87.71,Hazard,Unclassified,3
42.0,-87.71,Hazard,Weather,7
42.0,-87.71,Jam,Heavy Traffic,216
42.0,-87.71,Jam,Moderate Traffic,8
42.0,-87.71,Jam,Stand Still Traffic,149
42.0,-87.71,Jam,Unclassified,62
42.0,-87.71,Road Closed,Unclassified,5
42.0,-87.7,Accident,Major,7
42.0,-87.7,Accident,Minor,4
42.0,-87.7,Accident,Unclassified,27
42.0,-87.7,Hazard,On Road,108
42.0,-87.7,Hazard,On Shoulder,8
42.0,-87.7,Hazard,Unclassified,4
42.0,-87.7,Hazard,Weather,14
42.0,-87.7,Jam,Heavy Traffic,115
42.0,-87.7,Jam,Moderate Traffic,3
42.0,-87.7,Jam,Stand Still Traffic,58
42.0,-87.7,Jam,Unclassified,60
42.0,-87.7,Road Closed,Construction,2
42.0,-87.7,Road Closed,Unclassified,13
42.0,-87.69,Accident,Major,3
42.0,-87.69,Accident,Minor,3
42.0,-87.69,Accident,Unclassified,29
42.0,-87.69,Hazard,On Road,107
42.0,-87.69,Hazard,On Shoulder,10
42.0,-87.69,Hazard,Weather,13
42.0,-87.69,Jam,Heavy Traffic,173
42.0,-87.69,Jam,Moderate Traffic,6
42.0,-87.69,Jam,Stand Still Traffic,88
42.0,-87.69,Jam,Unclassified,59
42.0,-87.69,Road Closed,Unclassified,4
42.0,-87.68,Accident,Major,3
42.0,-87.68,Accident,Minor,1
42.0,-87.68,Accident,Unclassified,41
42.0,-87.68,Hazard,On Road,99
